ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Sense_IDs
XV000266,nqn,Yndbem ӓme yngtärnam.,,,We two are throwing many mats.,,,SN000201
XV000267,nqn,Ynd ytärnan.,,,I'm throwing the mat.,,,SN000201
XV000268,nqn,"Yna är bolonde ämkp wgds ym, yta yande pipps bolo ym.",,,"That old man's mind is still good, even though his body is old.",,,SN000206
XV000269,nqn,Ynd mäpna wm yna ärände ämkp nen ym.,,,I don't know that man's mind (what he is thinking).,,,SN000206
XV000270,nqn,"Ynd tande ämkpan dene nembnan, yndma yagta daramtangn.",,,"I think to myself, I should be the one offering him things.",,,SN000207
XV000271,nqn,"Blag, bende ämkp denengama ym?",,,"Blag, what do you think? (what's the name of this one)",,,SN000207
XV000272,nqn,Ynd mӓmӓ ӓmkpam wramte.,,,I'm worrying.,,,SN000208 ; SN002500
XV000273,nqn,Bm mӓmӓ ӓm kpngama tbrang̅!,,,You stop having these bad thoughts!.,,,SN000208
XV000274,nqn,"Bä dumni ämkp dodo är ym, mnene dumni má mämäs yngaprte, qéb terber.",,,"He's always mad, because he always does bad things every day.",,,SN000210
XV000275,nqn,ämkpba rokar,,,a useful thing (which I could lend out),,,SN000211
XV000276,nqn,"Bm yao pip ämkpngama bä yanggmeta, yande ämbärende mng̅, o ämbärende dmab..",,,"Thou shalt not covet another man's house, or another man's wife ..",,,SN000212
XV000277,nqn,Mesqi yrgban nӓmlte.,,,Mesqi is splashing in the water.,,,SN000213
XV000278,nqn,Nu ws kunzn nӓmlte.,,,The water is shaking inside the bottle.,,,SN000214
XV000279,nqn,Nu sérsér kunzn nӓmlte.,,,The water is shaking around in your stomach.,,,SN000214 ; SN004293
XV000280,nqn,Ynd nratan amnita.,,,I'm looking for a bird.,,,SN000215 ; SN000366
XV000281,nqn,amni kp,,,bird's egg,,,SN000215
XV000282,nqn,Bm naebnde amni kitongama.,,,You are flying in a plane.,,,SN000218
XV000283,nqn,"Wérmi kp ba ym, smama nämne.",,,"The betel pepper has seeds, its is climbing up the post.",,,SN000222
XV000284,nqn,Smbewan pérndén nämne.,,,A poison-root vine is winding around the smbe tree.,,,SN000222 ; SN004161
XV000285,nqn,Bm prende kämta!,,,You lead!,,,SN000223
XV000286,nqn,Är ämsene nene.,,,The man is breathing (sucking the wind into his body).,,,SN000224
XV000287,nqn,Anari wa Amto ymabӓm geym Anarindi totr mng̅ yramt.,,,Anari and Amto are building Andari's new house.,,,SN000225
XV000288,nqn,"Amto Or dmabba ym, Mozbin yären.",,,"Amto Or is married, and they live in Moresby.",,,SN000225
XV000289,nqn,Zapar qgibba nӓmtenda.,,,The sky became black.,,,SN000226
XV000290,nqn,Ynd néqba nӓmtendn.,,,I became angry.,,,SN000226 ; SN002961
XV000291,nqn,Keser ombte nӓmtenda.,,,The sun became hot.,,,SN000226
XV000292,nqn,Kae ombte bӓ gӓmtenga.,,,It will get hot tomorrow.,,,SN000226
XV000293,nqn,Ynd sombes néqba nӓmtam.,,,We two became angry.,,,SN000226
XV000294,nqn,Su geӓ gӓmtenga yna powa de bӓ narambte wn tqt.,,,"Once it gets full, after that it will climb up high into the trees.",,,SN000226
XV000295,nqn,Ynd su nӓmtendn.,,,I am full.,,,SN000226
XV000296,nqn,Ynd pitas nӓmtendn.,,,"I'm full, satisfied.",,,SN000226
XV000297,nqn,Bӓ sombes néqéba nӓmtand.,,,They two became angry.,,,SN000226
XV000298,nqn,Yna toge kitong te nӓmtenda.,,,This child has become big.,,,SN000226
XV000299,nqn,Yergb nusig nämtete,,,The river is coming into flood.,,,SN000226
XV000300,nqn,Ybende butém mämä dngawamte.,,,Their knees would become no good.,,,SN000226
XV000301,nqn,Mtar kӓmte ӓr zi nnwabte.,,,"Be quiet, someone is talking.",,,SN000227
XV000302,nqn,Ynd warwarwarwar nӓmtetan tanzo merta.,,,I'm sweating for my own good.,,,SN000227
XV000303,nqn,Bm ӓmewan kamnz! Mer ym bӓ ӓmewan gamnzngn.,,,"You sit on the mat! OK, I'll sit on the mat.",,,SN000229
XV000304,nqn,Kamnz / kamnztang! Kam(n?)zng! / kamzand!,,,Sit down! (sg / pl / du) [note variants of plural],,,SN000229
XV000305,nqn,Ynd gbres bӓ namnztam.,,,We will all sit down / let's all sit down.,,,SN000229
XV000306,nqn,Mer ym kamnz! Mer ym ynd ba gamnz.,,,"It's OK for you (sg) to sit down. OK, I'll sit down.",,,SN000229
XV000307,nqn,Mer ym bm (sombes) kamzand.,,,It's OK for you two to sit down.,,,SN000229
XV000308,nqn,"Mer ym bm kamnztang. Mer ym, ynd gbres bä gamnzgm.",,,"It's OK for you (pl) to sit down. OK, we'll sit down.",,,SN000229
XV000309,nqn,Gamnzngn!,,,Yes I'll sit down.,,,SN000229
XV000310,nqn,Ymam wmtenda amzst.,,,He told me to sit down.,,,SN000229
XV000311,nqn,Gamnzam.,,,We'lll sit.,,,SN000229
XV000312,nqn,Ynd gbres namnzndm.,,,We all sat down.,,,SN000229
XV000313,nqn,Namnzdn.,,,Yesterday I sat.,,,SN000229
XV000314,nqn,Kae ynd namnzndn.,,,Yesterday I sat down.,,,SN000229
XV000315,nqn,Ynd namnzdn / bm namnznd.,,,I / you sat down.,,,SN000229
XV000316,nqn,Bol ge ymn amzsmne kitarakitara banbanan ykmangr.,,,The ball is under the chair.,,,SN000230
XV000317,nqn,Är krta geä gopapnga yande pip ps gbres bdretes bä gämtenga má tikps bä nanambete.,,,"When a person is about to die, his whole body starts to go cold and clammy, only the heart is still beating slowly.",,,SN000232
XV000318,nqn,Yna zänende tikp mái anambesn ym.,,,That dog's heart is still beating (panting).,,,SN000232
XV000319,nqn,Wagib nanambete nu tqma.,,,The fish is sucking air on the surface of the water.,,,SN000233
XV000320,nqn,Wagib anambesn baba yngakatan yergb gumsgan.,,,I saw a lot of fish breathing at the surface of the river bend.,,,SN000233
XV000321,nqn,Ynd nne anambest nopapndn.,,,I'm about to eat.,,,SN000234
XV000322,nqn,Bm nne kanambeta!,,,Chew the food!,,,SN000234
XV000323,nqn,Bolo nngangama nanambete.,,,The old man is chewing with his gums.,,,SN000234
XV000324,nqn,"Prendes yao, ynd nne anambesn wm.",,,"Just wait, I'm eating my fish.",,,SN000234
XV000325,nqn,Ynd nne mái nanambetan.,,,I'm still chewing it.,,,SN000234
XV000326,nqn,Yone nanambete.,,,The lightning is flickering.,,,SN000235 ; SN005779
XV000327,nqn,Kiémb samkesamkeba nanambete,,,"The pig is making noises, smacking its lips, as it eats.",,,SN000236
XV000328,nqn,Ynd nu apazég̅ tqn änämsn eretan.,,,I can hear the rain drumming on the roof.,,,SN000237
XV000329,nqn,Amto Anarindi totr mng̅ tqn yakingr. Yande yétqén bӓ ym Drondro mng̅ rӓmsӓr ӓr.,,,"Amto is sitting in Anari's new house. His name is Drondro, and he's a builder.",,,SN000239
XV000330,nqn,Samba wén gbres yandzeya!,,,Cook all the cassavas!,,,
XV000331,nqn,Bmbem end suris yandbrenda warnzas är äreita.,,,Make straight the way of the Lord. (John 1.23),,,
XV000332,nqn,Ane bm knm.,,,"Brother, you come. B5",,,SN000240
XV000333,nqn,"Ynd bӓ yanmtan tande ane, ymam ynd bӓ wanmte tande nngn.",,,"I call him big brother, and he calls me little brother.",,,SN000240 ; SN003014
XV000334,nqn,Bende anam totr nen yaprte?,,,What work is your brother doing now?,,,SN000240
XV000335,nqn,Bm anaba kawakaeweng!,,,You two siblings (elder and younger) look at (this picture) of yourselves.,,,SN000240
XV000336,nqn,Bm má nnangakingr!,,,You keep standing (as guide behind me)!,,,
XV000337,nqn,Bm gte má nngangakingr!,,,You keep standing over there!,,,
XV000338,nqn,"Nu, yao nangapamta!",,,"Rain, don't rain yet!",,,
XV000339,nqn,Wén dbn yangzeya!,,,(Make the fire around the stem [somewhere else]) and burn it!,,,
XV000340,nqn,"Mämä yam zi bä yagres dnzron, är toge ä darebenawt, 'bm wal yao nangoprta, mämä zi yao nangowabta, obe yao nangawatambneta, wr yao nängäramta!'",,,"It was solely to adivse them to avoid doing eveil, they were taking care of the boys, 'don't have too much sex, don't say evil things, don't practice sorcery, don't steal!'",,,
XV000341,nqn,Ynd anga tombengama yérenzan.,,,I'm carrying him (a sick man) strapped on my shoulder.,,,SN000243
XV000342,nqn,Äräm toge angaba lädawama karmbte kitara tqt.,,,The man went up up the ladder with the child on his back.,,,SN000244
XV000343,nqn,"angan wiseres pap, angan pap",,,singsing place,,,SN000246
XV000344,nqn,Ynd angan nirmdan.,,,I'm dancing.,,,SN000246 ; SN001844
XV000345,nqn,"Kitong anganan kakayam geyb gäbentawm, ämb buderbeba, ymabem tbe kekte kakaya geyb dnabentawt.",,,For big feasts in the olden days we used to exchange bird of paradise feathers with our relatives.,,,SN000246
XV000346,nqn,Yna ӓr dagaengama ynawang̅te?,,,Where are those people coming back from?,,,SN000251
XV000347,nqn,Tbe gbres Mӓrngama wnawang̅te.,,,We are all coming back from Mӓr.,,,SN000251
XV000348,nqn,Ms ӓräm gnawang̅nga aqa kor.,,,The spirit will return the menstruation back to you.,,,SN000251
XV000349,nqn,Dimsisimne är aba yngawang̅te ybenzo sambat.,,,All the many Dimsisi people have gone back to their village.,,,SN000251
XV000350,nqn,Ynd gopapngama nnang̅tan.,,,I've come back from Gubam.,,,SN000251
XV000351,nqn,Ynd totr nnang̅tan.,,,I've just arrived here.,,,SN000251
XV000352,nqn,Bm sombes knang̅eng! / knang̅and!,,,You two come back!,,,SN000251
XV000353,nqn,Ynd ymtendn ang̅st.,,,I told him to go back/come back.,,,SN000251
XV000354,nqn,Ang̅s!,,,Time to go back!,,,SN000251
XV000355,nqn,Bm gbres knang̅tang! Zi yna ym.,,,Come back! I have something to tell you!,,,SN000251
XV000356,nqn,Metama ӓmbygn bӓ nnang̅tan o yao.,,,"Maybe I'll come back next year, or maybe not.",,,SN000251 ; SN002606
XV000357,nqn,Ynd bӓ nnang̅tam.,,,We'll come back.,,,SN000251
XV000358,nqn,Ynd kae knang̅tan.,,,I came back yesterday.,,,SN000251
XV000359,nqn,Ynd ӓmbygn gnang̅tawn.,,,I came back last year.,,,SN000251
XV000360,nqn,Ynd nnang̅m anupapngama / kkpngama.,,,[check meaning - exp. 'we 2 are coming back from the bathing place / garden'],,,SN000251
XV000361,nqn,Ang̅st nopamdm.,,,We'll start to go back.,,,SN000251
XV000362,nqn,Ynd nne yésige yibndn ynd mng̅t debӓ knang̅tan.,,,After I had finished planting yams I came home.,,,SN000251
XV000363,nqn,Ynd kae kngang̅tan aqakor kkpat.,,,Yesterday I went back again to the garden (said telling the story in the house).,,,SN000251
XV000364,nqn,Ynd nngang̅tan mng̅t.,,,I'm going back to the house.,,,SN000251 ; SN002698
XV000365,nqn,Terber Dimsisimne är aba yngawang̅te ybenzo sambat.,,,All the many Dimsisi people have gone back to their village. (note use of RR prefix plus sg),,,SN000251
XV000366,nqn,Bä näñpt.,,,They two are cutting each other.,,,SN000252
XV000367,nqn,Ymam wmtenda anst.,,,He told me to stand up (to rise).,,,SN000253
XV000368,nqn,Meta te nantanda kmangrengama.,,,He must have / should have wokenup by now.,,,SN000253
XV000369,nqn,Ädr wungri nante.,,,The cane is growing up high.,,,SN000254
XV000370,nqn,Yna wde geynm Zimindi mng̅ sapn nante.,,,Here is a black palm growing in Jimmy's yard.,,,SN000254 ; SN005091
XV000371,nqn,Bä ämbrrs nant.,,,The two of them are growing the same in height.,,,SN000254
XV000372,nqn,Yna toge ans má ym.,,,The child is still growing.,,,SN000254
XV000373,nqn,Yna toge bä gnantanga. Yna toge powa bä nante.,,,The child will start growing later. The child will grow later.,,,SN000254
XV000374,nqn,Yna toge ta mäpnande te kante.,,,The child has grown up without me knowing it. (Where you come back and find the child's height has changed without you there to know about it).,,,SN000254
XV000375,nqn,Yna toge te kante ämbs yégén.,,,The child grew a lot in one year.,,,SN000254
XV000376,nqn,Bm dgan gante?,,,Where did you grow up?,,,SN000255
XV000377,nqn,Yande ans kitong ps dnzron.,,,She was tall and big-bodied.,,,SN000256
XV000378,nqn,Amni kitong nngangte.,,,The plane's taking off now.,,,SN000257
XV000379,nqn,Wungri anser sar g̅énzer ym.,,,It is an anthill that is growing very high.,,,SN000259
XV000380,nqn,Zoz! Bm kanta!,,,George! Get up!,,,SN000261
XV000381,nqn,Bm gbres kantang! Bm sombes kantangand!,,,All of you get up! You two get up!,,,SN000261
XV000382,nqn,"Bӓ te nngantanda, te yngm.",,,He suddenly got up and he's going along.,,,SN000261
XV000383,nqn,Ynd kae ygoban nantandn.,,,Yesterday I got up early.,,,SN000261
XV000384,nqn,Ynd anuta wngm.,,,I'm going to bathe.,,,SN000262
XV000385,nqn,Bm anuta knngam,,,You can have your bath.,,,SN000262
XV000386,nqn,"Tande toge, ynd bm anu bӓ némbanan.",,,"My child, I will wash you now.",,,SN000262
XV000387,nqn,Ynd anuta wngm yӓrgbat.,,,I'm going to the creek to bathe.,,,SN000262
XV000388,nqn,ӓr anu pap,,,men's washing place,,,SN000262 ; SN003271
XV000389,nqn,Ynd anuta gserngn yergbat.,,,I'm going down to the river to bathe.,,,SN000262
XV000390,nqn,Bm dagaengama nnm? Ynd nnang̅m anupapngama.,,,Where have you just come back from? We two have just come back from the bathing place.,,,SN000263
XV000391,nqn,Zimi Tokaba anuri yären.,,,Jimmy and Toka are anuri to each other.,,,SN000265
XV000392,nqn,Änzan ynd piso aba wakingr brbräm aba wramte mnene är a dmab ymabäm aba wakatat piso.,,,In a dream I was standing naked and I was afraid that men and women would see me naked.,,,SN000266
XV000393,nqn,Ynd ӓnz sermban baba wkmangr.,,,I had a dream last night.,,,SN000266 ; SN000267 ; SN004068
XV000394,nqn,"Wasake, Junior bm supngama kanzeng!",,,"Wasake, Junior, lather yourself up with soap!",,,SN000269
XV000395,nqn,Ynd supngama anzst nopamdn.,,,I'm about to wash myself with soap.,,,SN000269
XV000396,nqn,Ynd tanzos nanztan.,,,I'm washing myself.,,,SN000269
XV000397,nqn,Bm supngama anzs mñte yäm?,,,Do you (pl) want to wash yourselves with soap?,,,SN000269
XV000398,nqn,Ynd bä supngama gnanztangn.,,,I will lather myself with soap.,,,SN000269
XV000399,nqn,... aonenga werst,,,... to get knowledge,,,SN000270
XV000400,nqn,Aosa Yun,,,Old Lady Yun,,,SN000272
XV000401,nqn,Aosa Ywal mng̅ apazég̅ dalmadalma tqn yakingr.,,,Old Lady Ywal is standing on a ladder up to the roof.,,,SN000272
XV000402,nqn,Aosaaosa ge yängzrman prende nne witrser de nambis taemta ge dngaznawt.,,,"The ladies had already gone when they took the yams, the third time they took them.",,,SN000274
XV000403,nqn,Zänände deg̅én nawangnda dmab zänände pemkpan.,,,The male dog's penis has become totally skinned from the female dog's vagina.,,,SN000277
XV000404,nqn,kakayam awangs pap,,,bird of paradise display place,,,SN000279
XV000405,nqn,Zänände dég̅én nawangdna dmab zänände pemkpan.,,,The male dog's penis has become totally skinned from the female dog's vagina.,,,SN000280
XV000406,nqn,Ynd naowapaptan Nen Zi.,,,I am learning Nen.,,,SN000281
XV000407,nqn,Bӓ naowapapte tande zi.,,,She'll learn my language.,,,SN000281
XV000408,nqn,Bm naowapapte Nen Zi?,,,Are you learning Nen?,,,SN000281
XV000409,nqn,Ynd qnm Bimadbnat Nen Zi awapapst.,,,I came to Bimadeben to learn Nen. [check transcription],,,SN000281
XV000410,nqn,Nik Nen Zi aowapapsn ym Bimadbn samban.,,,Nick is learning Nen in Bimadbn village.,,,SN000281
XV000411,nqn,Bm mämä yam nawapapte.,,,You are learning bad language.,,,SN000281
XV000412,nqn,"Ynd tanzos naowapaptan, Nen Zingama zi owabst.",,,I'm learning to speak Nen.,,,SN000281
XV000413,nqn,"Bä awapaps nopapnda, Nen Zingama zi owabst.",,,He's beginning to learn how to speak Nen.,,,SN000281
XV000414,nqn,Ynd tanzos kae kaowapaptan.,,,I was learning Nen yesterday.,,,SN000281
XV000415,nqn,God nowabtawe: apa zég̅ bӓ ym mnegta nu bӓ dӓplan nungamas.,,,And God said: let there be a firmament in the midst of the waters and let it divide the waters from the waters.,,,SN000284
XV000416,nqn,Bol napate bandma.,,,The ball is rolling along the ground.,,,SN000285
XV000417,nqn,Bä napaltat ybenzos.,,,They are dividing themselves.,,,SN000286
XV000418,nqn,"Aosaaosam napalndt ogyabst, geä denewelmänon ogyabs ärgäde geä daprtawm, opa bä gämtenganz.",,,"Because the women split off to work, if we had all come together then the work would have begun. [check on use of erg on aosaaosa here]",,,SN000286
XV000419,nqn,Aragab sémi är ybenzos napaltat / apalsär yäm / apalsmne yäm.,,,The upstream people have divided themselves into groups.,,,SN000286
XV000420,nqn,Nu napamte.,,,"Rain is falling. rain, lit. falling water",,,SN000287
XV000421,nqn,Nu rrkebas napamte.,,,"Rain is falling, making a swishing noise.",,,SN000287
XV000422,nqn,"Oo, är napanende geym te yakatat amama yao ym yta kone wimbei baba yramte.",,,"Ooh, he's having a hard time, oh no, it's not working, he's tyring to put his armpit sweat on him.",,,SN000288
XV000423,nqn,Su te napang̅nda.,,,His belly is shrunken.,,,SN000289 ; SN004309
XV000424,nqn,Bol te napang̅nda.,,,The ball went down / deflated.,,,SN000289
XV000425,nqn,Bilikän bandan napang̅nda.,,,The pot smashed on the ground.,,,SN000290
XV000426,nqn,Ynd gersem wapapnda.,,,I'm starting to feel hungry.,,,SN000293
XV000427,nqn,Bm tande apar banbanma kelawa!,,,Crawl between my thighs!,,,SN000294
XV000428,nqn,Apar kelna!,,,Wipe the insides of your thighs!,,,SN000294
XV000429,nqn,"Yao nangsnengr, kaparmand!",,,"Don't remain attached to him, the two of you separate! (E.g. telling two young lovers they need to end their relationship).",,,SN000296
XV000430,nqn,... o gaparmanga,,,... otherwise it will come off,,,SN000297
XV000431,nqn,Spun nne waparsmne selemiwan yaparngr.,,,The spoon is covered by the cloth.,,,SN000298
XV000432,nqn,Wn naparrnda.,,,The wood is split.,,,SN000300
XV000433,nqn,Wn bu naparrand.,,,The two logs are split.,,,SN000300
XV000434,nqn,Keser aparrs airstrip qémb babatane yakyaran.,,,??,,,SN000300 ; SN003669
XV000435,nqn,Kesär te naparrnda.,,,The sun is setting (said when you can just see part of the sun).,,,SN000301
XV000436,nqn,Mer keser nngaparne.,,,It's a lovely sunset.,,,SN000301
XV000437,nqn,Baba Samera Nikende mng̅ kunz brandewan tukangama ägmst näpete.,,,Uncle Samera is on the veranda of Nick's house squaring up his fists ready to fight.,,,SN000303
XV000438,nqn,Keser npae.,,,The day is sunny.,,,SN000304
XV000439,nqn,Keser gápae.,,,The day was sunny (yesterday).,,,SN000304
XV000440,nqn,Keser bӓ nngapae.,,,The day will keep being sunny.,,,SN000304
XV000441,nqn,Yangapaya!,,,It should keep shining!,,,SN000304
XV000442,nqn,Nen ym bende nne sarng̅ kpe?,,,Has your yamhouse ever burned down?,,,SN000306
XV000443,nqn,Amni wén tqn nӓpinda.,,,The bird's got up high in the tree.,,,SN000307
XV000444,nqn,kakayamabende äpis pap serpap,,,the place where birds of paradise go to sit up high,,,SN000307
XV000445,nqn,Wén kp qékiwan yaplengr.,,,The fruit is in the bowl.,,,SN000308
XV000446,nqn,Bm erespnangama mai ge nnӓplte.,,,You keep coming inside without listening.,,,SN000309 ; SN001442
XV000447,nqn,Bm grtӓwere ӓplst nnӓrӓmte.,,,(To a kid who is always trying to sit between your legs). You are always trying to come and sit in between (my legs).,,,SN000309 ; SN001806
XV000448,nqn,nӓplenda.,,,it got inside,,,SN000309
XV000449,nqn,Apñ!,,,Swearword (rough meaning: bend down and open your arse!),,,SN000310
XV000450,nqn,Yép zég̅ tr näpnende.,,,The handle of the bag is swinging.,,,SN000311
XV000451,nqn,Wnde dene Ebram ge näpnendawe yna pip ygmewe mrkpan. Si! Si näzntamanganz!,,,"Suddenly, when Ebram took a swing, he hit him right on the head. Blood! Blood shot out!",,,SN000312
XV000452,nqn,"Bm kapañe! O, gte kapañe!",,,Bend over and open your arse! You open your arse!,,,SN000313
XV000453,nqn,Bm sombes apañst nopapand!,,,You two bend over ready to be sodomised.,,,SN000313
XV000454,nqn,Ynd näpnm.,,,We're fucking.,,,SN000314
XV000455,nqn,Bä gte näpnetat.,,,They're fucking over there.,,,SN000314
XV000456,nqn,"Yég terber bä erengr gtäts bolo, mer wiri ä erengr gtäts ä mp gponnga.",,,"So that they could leave for many years, until old age, they would live healthily until their brains burst.",,,SN000315
